13439451608642885644,"8/2/2012 16:06",Unanswered
13439451608642885644,"8/2/2012 16:06",Unanswered
13215793207026226689,"11/17/2011 18:22",Unanswered
13215793207026226689,"11/17/2011 18:22",Prospect
13216591803474135239,"11/18/2011 16:33",Unanswered
13216591803474135239,"11/18/2011 16:33",Unanswered
13237035003042343800,"12/12/2011 08:25",Unanswered
13237035003042343800,"12/12/2011 08:25",Prospect
13250869203042334742,"12/28/2011 08:42",Unanswered
13250869203042334742,"12/28/2011 08:42",Prospect
13251071403042330592,"12/28/2011 14:19",Unanswered
13251071403042330592,"12/28/2011 14:19",Unanswered
13277709602153361366,"1/28/2012 10:16",Missed
13277709602153361366,"1/28/2012 10:16",Unanswered
13317603004356573720,"3/14/2012 15:25",Unanswered
13317603004356573720,"3/14/2012 15:25",Unanswered
13319238004356573720,"3/16/2012 12:50",Unanswered
13319238004356573720,"3/16/2012 12:50",Missed
13326788409544044819,"3/25/2012 06:34",Unanswered
13326788409544044819,"3/25/2012 06:34",Missed
13335485407407954685,"4/4/2012 08:09",Unanswered
13335485407407954685,"4/4/2012 08:09",Unanswered
13338113403048451523,"4/7/2012 09:09",Unanswered
13338113403048451523,"4/7/2012 09:09",Unanswered
13343362207406862985,"4/13/2012 10:57",Unanswered
13343362207406862985,"4/13/2012 10:57",Prospect
13350610209515726683,"4/21/2012 20:17",Unanswered
13350610209515726683,"4/21/2012 20:17",Unanswered
13358265608189838261,"4/30/2012 16:56",Unanswered
13358265608189838261,"4/30/2012 16:56",Prospect
13374327607406719868,"5/19/2012 07:06",Unanswered
13374327607406719868,"5/19/2012 07:06",Unanswered
13385625607406862945,"6/1/2012 08:56",Unanswered
13385625607406862945,"6/1/2012 08:56",Prospect
13391816408452261771,"6/8/2012 12:54",Unanswered
13391816408452261771,"6/8/2012 12:54",Missed
13391820008452261771,"6/8/2012 13:00",Unanswered
13391820008452261771,"6/8/2012 13:00",Missed
13409223609546555548,"6/28/2012 16:26",Unanswered
13409223609546555548,"6/28/2012 16:26",Unanswered
13425468009173656392,"7/17/2012 11:40",Unanswered
13425468009173656392,"7/17/2012 11:40",Missed
13426525208172821862,"7/18/2012 17:02",Unanswered
13426525208172821862,"7/18/2012 17:02",Unanswered
13276998605183531200,"1/27/2012 14:31",Unanswered
13276998605183531200,"1/27/2012 14:31",Missed
13460982002082802183,"8/27/2012 14:10",Missed
13460982002082802183,"8/27/2012 14:10",Prospect
13497309008055821816,"10/8/2012 15:15",Missed
